MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,band_gap,formula,formation_energy
9.0,56.0,47.0,17.217391304347824,12.166351606805291,9.0,9.0,93.0,84.0,77.78260869565217,21.17202268431002,93.0,18.9984032,137.327,118.3285968,39.00045775652174,29.919192279773164,18.9984032,53.5,1357.77,1304.27,366.8904347826087,436.0214744801512,53.5,2.0,17.0,15.0,14.173913043478262,3.9319470699432886,17.0,2.0,6.0,4.0,2.782608695652174,1.0888468809073724,2.0,57.0,215.0,158.0,89.69565217391305,45.48960302457467,57.0,0.89,3.98,3.09,3.1900000000000004,1.0991304347826085,3.98,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,5.0,5.0,3.5652173913043477,1.9962192816635163,5.0,0.0,10.0,10.0,0.8695652173913043,1.5879017013232513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.3478260869565215,1.716446124763705,7.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,5.0,5.0,1.1304347826086956,0.6729678638941398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.2173913043478262,0.6578449905482042,1.0,9.7075,63.59,53.88250000000001,17.44304347826087,12.038336483931946,9.7075,0.0,1.97,1.97,1.3704347826086956,0.8341776937618148,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,79.43478260869566,89.648393194707,15.0,0.5436000000000001,Ba3Al2Cu2F16,-3.484423909782609
8.0,56.0,48.0,19.238095238095237,14.03174603174603,8.0,9.0,87.0,78.0,70.23809523809524,20.39909297052154,87.0,15.9994,137.327,121.3276,43.28918462857143,34.29454358095237,15.9994,54.8,1811.0,1756.2,464.39809523809527,498.87174603174606,54.8,2.0,16.0,14.0,12.666666666666666,3.9365079365079376,16.0,2.0,6.0,4.0,3.0476190476190474,1.2063492063492063,2.0,66.0,215.0,149.0,104.14285714285714,43.59183673469387,66.0,0.89,3.44,2.55,2.592857142857143,0.9681632653061224,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4761904761904763,1.7414965986394557,4.0,0.0,10.0,10.0,1.5238095238095237,2.467120181405895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,6.0,1.7142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0952380952380953,1.106575963718821,2.0,0.0,4.0,4.0,0.38095238095238093,0.6893424036281179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4761904761904763,1.251700680272109,2.0,9.105,63.59,54.485,18.674523809523812,12.867845804988663,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.20101550476190477,0.3637423419501134,0.0,12.0,229.0,217.0,88.9047619047619,92.63492063492065,12.0,3.2184,Ba3Al2Ga2(FeO6)2,-2.7088884330952387
8.0,56.0,48.0,17.058823529411764,13.743944636678199,8.0,9.0,87.0,78.0,71.58823529411765,22.089965397923873,87.0,15.9994,137.327,121.3276,38.702169247058826,34.808763795155706,15.9994,54.8,1000.0,945.2,324.9729411764706,381.4206228373702,54.8,2.0,16.0,14.0,13.176470588235293,3.9861591695501737,16.0,2.0,6.0,4.0,2.823529411764706,1.1626297577854672,2.0,66.0,215.0,149.0,98.76470588235294,46.25605536332179,66.0,0.89,3.44,2.55,2.7747058823529414,0.9392387543252594,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.9411764705882355,1.4948096885813147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.9411764705882355,1.4948096885813147,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.7058823529411765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.7058823529411765,2.0,9.105,63.59,54.485,19.58764705882353,15.530242214532871,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,75.3529411764706,89.43944636678201,12.0,0.8126000000000001,Ba3Al2O12,-1.7777542995588238
13.0,56.0,43.0,33.81818181818182,12.099173553719009,33.0,9.0,84.0,75.0,60.54545454545455,28.11570247933884,84.0,26.9815386,137.327,110.3454614,78.86669234545455,31.887440538842984,74.9216,933.47,1090.0,156.52999999999997,1022.7645454545454,61.12314049586776,1090.0,2.0,15.0,13.0,10.909090909090908,4.859504132231406,15.0,3.0,6.0,3.0,4.2727272727272725,0.9421487603305785,4.0,119.0,215.0,96.0,145.72727272727272,37.785123966942145,119.0,0.89,2.18,1.29,1.6727272727272726,0.4611570247933885,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.6363636363636365,1.2396694214876034,3.0,0.0,10.0,10.0,4.545454545454546,4.958677685950414,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,8.181818181818182,6.198347107438017,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,16.48,63.59,47.11,31.916818181818186,17.27628099173554,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,199.27272727272728,30.247933884297524,166.0,1.6560999999999997,Ba3Al3As5,-0.8824988523484849
7.0,56.0,49.0,22.0,18.545454545454547,7.0,9.0,82.0,73.0,59.63636363636363,27.619834710743806,82.0,14.0067,137.327,123.3203,51.17810143636364,46.99030830743802,14.0067,63.05,1000.0,936.95,555.9690909090909,448.10826446280987,63.05,2.0,15.0,13.0,10.909090909090908,4.859504132231406,15.0,2.0,6.0,4.0,3.3636363636363638,1.43801652892562,2.0,71.0,215.0,144.0,123.9090909090909,49.68595041322314,71.0,0.89,3.04,2.15,2.0636363636363635,0.8876033057851238,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.6363636363636365,1.2396694214876034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.6363636363636362,1.2396694214876032,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,14.76875,63.59,48.821250000000006,28.550340909090913,19.11254132231405,14.76875,0.0,6.437,6.437,2.9259090909090912,3.1919008264462807,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,212.0,16.363636363636363,194.0,1.7764999999999995,Ba3Al3N5,-1.091942301363637
13.0,56.0,43.0,25.636363636363637,16.56198347107438,15.0,9.0,83.0,74.0,60.09090909090909,27.86776859504132,83.0,26.9815386,137.327,110.3454614,58.89040234545455,42.78359872066116,30.973762,317.3,1000.0,682.7,671.5372727272727,322.0338842975207,317.3,2.0,15.0,13.0,10.909090909090908,4.859504132231406,15.0,3.0,6.0,3.0,3.8181818181818183,1.1900826446280992,3.0,107.0,215.0,108.0,140.27272727272728,40.760330578512395,107.0,0.89,2.19,1.2999999999999998,1.6772727272727272,0.4661157024793388,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.6363636363636365,1.2396694214876034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.6363636363636362,1.2396694214876032,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,16.48,63.59,47.11,32.096471861454546,17.17828807557025,22.5702380952,0.0,1.625,1.625,0.7386363636363636,0.8057851239669421,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,124.72727272727273,111.57024793388429,2.0,1.4661,Ba3Al3P5,-0.9240449513528136
13.0,56.0,43.0,40.0,13.714285714285714,33.0,9.0,84.0,75.0,50.285714285714285,35.38775510204082,9.0,26.9815386,137.327,110.3454614,94.81819122857142,36.43612180408163,74.9216,933.47,1090.0,156.52999999999997,1029.067142857143,52.22816326530613,1000.0,2.0,15.0,13.0,9.142857142857142,6.122448979591837,2.0,3.0,6.0,3.0,4.714285714285714,1.1020408163265307,4.0,119.0,215.0,96.0,160.42857142857142,46.775510204081634,119.0,0.89,2.18,1.29,1.5457142857142858,0.5620408163265307,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.4285714285714286,1.346938775510204,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.714285714285714,6.244897959183674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,16.48,63.59,47.11,39.11071428571428,20.982244897959184,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,201.42857142857142,30.367346938775512,166.0,0.9321000000000002,Ba3AlAs3,-1.04244424357143
13.0,56.0,43.0,32.285714285714285,20.3265306122449,15.0,9.0,83.0,74.0,49.857142857142854,35.02040816326531,9.0,26.9815386,137.327,110.3454614,75.98340351428571,52.58022555918368,30.973762,317.3,1000.0,682.7,697.9100000000001,326.2371428571428,317.3,2.0,15.0,13.0,9.142857142857142,6.122448979591837,2.0,3.0,6.0,3.0,4.285714285714286,1.4693877551020407,3.0,107.0,215.0,108.0,155.28571428571428,51.183673469387756,107.0,0.89,2.19,1.2999999999999998,1.5500000000000003,0.5657142857142857,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.4285714285714286,1.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,1.346938775510204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,16.48,63.59,47.11,39.2801020408,20.8370553936,22.5702380952,0.0,1.625,1.625,0.6964285714285714,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,131.14285714285714,110.6938775510204,2.0,0.679498501056627,Ba3AlP3,-1.010714270204082
33.0,56.0,23.0,37.05882352941177,6.685121107266438,33.0,9.0,84.0,75.0,70.76470588235294,21.79930795847751,84.0,74.9216,137.327,62.4054,85.93431764705882,18.138593771626297,74.9216,1000.0,1090.0,90.0,1074.1176470588234,26.15916955017308,1090.0,2.0,15.0,13.0,12.705882352941176,3.7785467128027688,15.0,4.0,6.0,2.0,4.352941176470588,0.5813148788927334,4.0,119.0,215.0,96.0,135.94117647058823,27.90311418685121,119.0,0.89,2.18,1.29,1.9523529411764708,0.3749480968858131,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.4705882352941178,0.8719723183391003,3.0,0.0,10.0,10.0,8.235294117647058,2.9065743944636684,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,12.705882352941176,3.7785467128027688,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4705882352941178,0.8719723183391003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4705882352941178,0.8719723183391003,3.0,22.175,63.59,41.415000000000006,29.483529411764707,12.03757785467128,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,177.11764705882354,18.31141868512111,166.0,1.1763,Ba3As14,-0.4472416376470609
1.0,56.0,55.0,12.705882352941176,11.577854671280278,1.0,9.0,92.0,83.0,82.23529411764706,12.923875432525952,92.0,1.00794,137.327,136.31906,27.77797529411765,26.89591301038062,1.00794,14.01,1090.0,1075.99,260.7829411764706,288.04128027681656,14.01,1.0,16.0,15.0,8.529411764705882,7.352941176470588,1.0,1.0,6.0,5.0,2.2941176470588234,1.1868512110726643,1.0,31.0,215.0,184.0,77.02941176470588,42.44809688581315,31.0,0.89,3.44,2.55,2.4279411764705885,0.4882871972318339,2.2,1.0,2.0,1.0,1.588235294117647,0.48442906574394456,1.0,0.0,4.0,4.0,1.9411764705882353,1.9411764705882353,0.0,0.0,10.0,10.0,0.5882352941176471,1.1072664359861593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,4.117647058823529,2.9411764705882355,1.0,0.0,1.0,1.0,0.4117647058823529,0.4844290657439447,1.0,0.0,3.0,3.0,1.0588235294117647,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4705882352941178,0.6470588235294118,1.0,6.615,63.59,56.975,17.581176470588236,12.521159169550172,6.615,0.0,7.853,7.853,3.751705882352941,3.3775363321799308,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,128.7941176470588,75.75951557093425,194.0,1.9766,Ba3As2H14S8O7,-1.3089840169852938
5.0,56.0,51.0,19.818181818181817,19.735537190082642,7.0,9.0,82.0,73.0,59.36363636363637,27.471074380165284,82.0,10.811,137.327,126.51599999999999,46.76795454545454,49.39584297520661,14.0067,63.05,2348.0,2284.95,941.75,798.8181818181819,63.05,2.0,15.0,13.0,10.909090909090908,4.859504132231406,15.0,2.0,6.0,4.0,3.090909090909091,1.586776859504132,2.0,71.0,215.0,144.0,113.81818181818181,55.19008264462809,71.0,0.89,3.04,2.15,2.1809090909090907,0.78099173553719,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.6363636363636365,1.2396694214876034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.6363636363636362,1.2396694214876032,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.727272727272727,1.487603305785124,3.0,7.1725,63.59,56.417500000000004,26.01193181818182,20.497128099173555,14.76875,0.0,6.437,6.437,3.341545454545455,2.81404958677686,6.437,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,195.9090909090909,18.049586776859503,194.0,2.0126,Ba3B3N5,-1.1167491493181814
5.0,82.0,77.0,25.22222222222222,23.962962962962962,8.0,9.0,95.0,86.0,71.27777777777777,20.759259259259263,87.0,10.811,207.2,196.38899999999998,60.15069999999999,60.597866666666654,15.9994,54.8,2348.0,2293.2,666.901111111111,671.3992592592593,54.8,2.0,17.0,15.0,13.0,3.6666666666666665,16.0,2.0,6.0,4.0,3.2222222222222223,1.6296296296296298,2.0,66.0,215.0,149.0,105.72222222222223,46.96296296296296,66.0,0.89,3.44,2.55,2.631666666666667,0.8448148148148147,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666666666666665,1.5925925925925926,4.0,0.0,10.0,10.0,1.6666666666666667,2.7777777777777777,0.0,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,2.0,28.0,26.0,7.888888888888889,5.481481481481482,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3333333333333335,1.259259259259259,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3333333333333335,1.259259259259259,2.0,7.1725,63.59,56.417500000000004,21.107361111111114,16.647314814814813,9.105,0.0,1.524,1.524,0.33494444444444443,0.5210246913580246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.38888888888889,92.4320987654321,12.0,3.259380823473001,Ba3B3Pb2BrO9,-2.706686904583331
5.0,82.0,77.0,24.22222222222222,23.432098765432098,8.0,9.0,94.0,85.0,71.22222222222223,20.740740740740737,87.0,10.811,207.2,196.38899999999998,57.68119999999999,59.77499999999999,15.9994,54.8,2348.0,2293.2,661.6677777777778,674.8881481481482,54.8,2.0,17.0,15.0,13.0,3.6666666666666665,16.0,2.0,6.0,4.0,3.1666666666666665,1.5740740740740742,2.0,66.0,215.0,149.0,104.72222222222223,45.9320987654321,66.0,0.89,3.44,2.55,2.642777777777778,0.8546913580246912,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666666666666665,1.5925925925925926,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,2.0,28.0,26.0,7.333333333333333,4.592592592592593,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3333333333333335,1.259259259259259,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3333333333333335,1.259259259259259,2.0,7.1725,63.59,56.417500000000004,20.83055555555556,16.278240740740742,9.105,0.0,2.493,2.493,0.39249999999999996,0.6105555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.38888888888889,92.4320987654321,12.0,3.365446366186048,Ba3B3Pb2ClO9,-2.73135060375
5.0,56.0,51.0,28.75,21.5,8.0,9.0,87.0,78.0,55.5,34.875,9.0,10.811,137.327,126.51599999999999,68.213975,53.511675000000004,15.9994,54.8,2348.0,2293.2,825.3,577.875,54.8,2.0,16.0,14.0,10.25,6.1875,2.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,215.0,149.0,130.75,63.1875,66.0,0.89,3.44,2.55,2.15125,0.9737499999999999,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.75,0.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,5.25,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.3125,0.0,7.1725,63.59,56.417500000000004,30.929062500000004,24.495703125000006,9.105,0.0,1.524,1.524,0.1905,0.333375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,131.875,89.90625,12.0,1.5233,Ba3BAsO3,-2.533021692708333
5.0,56.0,51.0,26.5,22.125,8.0,9.0,87.0,78.0,55.375,34.78125,9.0,10.811,137.327,126.51599999999999,62.72049525,55.9548785625,15.9994,54.8,2348.0,2293.2,728.7125,608.2875,54.8,2.0,16.0,14.0,10.25,6.1875,2.0,2.0,6.0,4.0,3.625,1.78125,2.0,66.0,215.0,149.0,129.25,64.3125,66.0,0.89,3.44,2.55,2.1525,0.9749999999999999,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.3125,0.0,7.1725,63.59,56.417500000000004,30.978467261900004,24.458649553575,9.105,0.0,1.625,1.625,0.393625,0.5904375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,111.375,101.875,12.0,1.4667000000000003,Ba3BPO3,-2.495422235476191
5.0,56.0,51.0,20.333333333333332,17.833333333333332,8.0,9.0,87.0,78.0,65.91666666666667,28.45833333333333,87.0,10.811,137.327,126.51599999999999,47.14679683333333,45.090101583333336,15.9994,54.8,2348.0,2293.2,504.07500000000005,555.2833333333333,54.8,2.0,16.0,14.0,12.166666666666666,5.083333333333334,16.0,2.0,6.0,4.0,3.0833333333333335,1.4583333333333333,2.0,66.0,215.0,149.0,108.16666666666667,53.416666666666664,66.0,0.89,3.44,2.55,2.5816666666666666,1.0013888888888889,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.6111111111111114,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.666666666666667,1.611111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8333333333333333,0.9166666666666669,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8333333333333333,0.9166666666666669,2.0,7.1725,63.59,56.417500000000004,23.687311507933334,19.951344246033337,9.105,0.0,1.625,1.625,0.2624166666666667,0.4373611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,78.25,90.0,12.0,3.3416,Ba3BPO7,-3.2105253719841262
8.0,83.0,75.0,40.0,26.666666666666668,8.0,9.0,96.0,87.0,68.83333333333333,29.91666666666667,87.0,15.9994,208.9804,192.981,96.97897833333333,67.48298194444446,15.9994,54.8,1000.0,945.2,428.0416666666667,324.7652777777777,54.8,2.0,17.0,15.0,12.5,5.25,16.0,2.0,6.0,4.0,4.166666666666667,1.8055555555555554,2.0,66.0,215.0,149.0,129.08333333333334,52.56944444444445,66.0,0.89,3.44,2.55,2.4358333333333335,0.9115277777777777,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,1.5,4.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,2.0,29.0,27.0,10.666666666666666,8.222222222222223,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,0.9166666666666666,2.0,9.105,63.59,54.485,32.35208333333333,19.372569444444448,9.105,0.0,1.062,1.062,0.17700000000000002,0.29500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,74.91666666666667,77.04166666666667,12.0,0.98665778213706,Ba3Bi2I2O5,-2.1264476829166674
